case_id,imposing_country,hs_4digit,target_country,start_ym,start_date,end_date,date_type,regulation_type,regulation_status,is_korea_target,tariff_clean
4849,US,7226,튀르키예,2024-09,2024-09-26,,investigating,반덤핑,조사중,0,ㅇ 판정결과(잠정) :   · 호주 : 45.86 ~ 51.79%  · 브라질 : 52.03 ~ 107.67%  · 캐나다 : 19.73 ~ 52.08%  · 멕시코 : 27.46 ~ 41.94%  · 네덜란드 : 12.70 ~ 20.51%  · 남아공 : 53.81 ~ 53.86%  · 대만 : 67.81%  · 튀르키예 : 18.30 ~ 34.59%  · 남아공 : 77.09 ~ 78.53%  · 베트남 : 195.23%
4850,US,7226,브라질,2024-09,2024-09-26,,investigating,상계관세,조사중,0,ㅇ 판정결과(잠정) :   · 브라질 : 0.33(de minimis) ~ 1.72%  · 캐나다 : 1.21 ~ 41.40%  · 멕시코 : 0.00 ~ 1.56%  · 베트남 : 0.00 ~ 140.05%
4850,US,7226,캐나다,2024-09,2024-09-26,,investigating,상계관세,조사중,0,ㅇ 판정결과(잠정) :   · 브라질 : 0.33(de minimis) ~ 1.72%  · 캐나다 : 1.21 ~ 41.40%  · 멕시코 : 0.00 ~ 1.56%  · 베트남 : 0.00 ~ 140.05%
4850,US,7226,멕시코,2024-09,2024-09-26,,investigating,상계관세,조사중,0,ㅇ 판정결과(잠정) :   · 브라질 : 0.33(de minimis) ~ 1.72%  · 캐나다 : 1.21 ~ 41.40%  · 멕시코 : 0.00 ~ 1.56%  · 베트남 : 0.00 ~ 140.05%
4850,US,7226,베트남,2024-09,2024-09-26,,investigating,상계관세,조사중,0,ㅇ 판정결과(잠정) :   · 브라질 : 0.33(de minimis) ~ 1.72%  · 캐나다 : 1.21 ~ 41.40%  · 멕시코 : 0.00 ~ 1.56%  · 베트남 : 0.00 ~ 140.05%
4312,TR,7210,중국,2024-10,2024-10-11,2029-10-11,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 15.42 ~ 43.31%
4426,US,7225,한국,2016-07,2016-07-21,2027-08-24,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : ~48.00%  ·  인도 : 7.60%  ·  영국 : 5.40 ~ 25.17%  ·  일본 : 71.35%  ·  중국 : 265.79* 일몰재심 결과 규제 연장(~2027.8.24)
4426,US,7225,인도,2016-07,2016-07-21,2027-08-24,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : ~48.00%  ·  인도 : 7.60%  ·  영국 : 5.40 ~ 25.17%  ·  일본 : 71.35%  ·  중국 : 265.79* 일몰재심 결과 규제 연장(~2027.8.24)
4426,US,7225,영국,2016-07,2016-07-21,2027-08-24,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : ~48.00%  ·  인도 : 7.60%  ·  영국 : 5.40 ~ 25.17%  ·  일본 : 71.35%  ·  중국 : 265.79* 일몰재심 결과 규제 연장(~2027.8.24)
4427,US,7225,한국,2016-09,2016-09-20,2027-08-18,confirmed,상계관세,규제중,1,ㅇ 판정결과  ·  한국 : 0.76~3.89%  ·  인도 : 10%  ·  러시아 : 0.62 ~ 6.95%* 일몰재심 결과 규제 연장(~2027.8.18)
4427,US,7225,인도,2016-09,2016-09-20,2027-08-18,confirmed,상계관세,규제중,1,ㅇ 판정결과  ·  한국 : 0.76~3.89%  ·  인도 : 10%  ·  러시아 : 0.62 ~ 6.95%* 일몰재심 결과 규제 연장(~2027.8.18)
4427,US,7225,영국,2016-09,2016-09-20,2027-08-18,confirmed,상계관세,규제중,1,ㅇ 판정결과  ·  한국 : 0.76~3.89%  ·  인도 : 10%  ·  러시아 : 0.62 ~ 6.95%* 일몰재심 결과 규제 연장(~2027.8.18)
4446,US,7226,한국,2016-07,2016-07-25,2027-08-16,confirmed,상계관세,규제중,1,ㅇ 판정결과  · 한국 : 0.82~6.48%  . 중국 : 39.05 ~ 241.07%  . 인도 : 6.12 ~530.74%  . 이탈리아 : 0.07~38.51%* 일몰재심 후 조치 연장(2022.8.17)* 재심 최종판정 : 2024.3.1
4446,US,7226,중국,2016-07,2016-07-25,2027-08-16,confirmed,상계관세,규제중,1,ㅇ 판정결과  · 한국 : 0.82~6.48%  . 중국 : 39.05 ~ 241.07%  . 인도 : 6.12 ~530.74%  . 이탈리아 : 0.07~38.51%* 일몰재심 후 조치 연장(2022.8.17)* 재심 최종판정 : 2024.3.1
4446,US,7226,인도,2016-07,2016-07-25,2027-08-16,confirmed,상계관세,규제중,1,ㅇ 판정결과  · 한국 : 0.82~6.48%  . 중국 : 39.05 ~ 241.07%  . 인도 : 6.12 ~530.74%  . 이탈리아 : 0.07~38.51%* 일몰재심 후 조치 연장(2022.8.17)* 재심 최종판정 : 2024.3.1
4446,US,7226,이탈리아,2016-07,2016-07-25,2027-08-16,confirmed,상계관세,규제중,1,ㅇ 판정결과  · 한국 : 0.82~6.48%  . 중국 : 39.05 ~ 241.07%  . 인도 : 6.12 ~530.74%  . 이탈리아 : 0.07~38.51%* 일몰재심 후 조치 연장(2022.8.17)* 재심 최종판정 : 2024.3.1
4483,US,7220,한국,1999-06,1999-06-08,2028-12-06,confirmed,상계관세,규제중,1,ㅇ 판정결과 : 0.54 ~ 4.64%* 일몰재심 결과 조치 연장(2023.10.24)* 일몰재심 부과명령 : 2023.12.7
4579,US,7220,일본,1999-07,1999-07-27,2028-10-23,confirmed,반덤핑,규제중,0,"ㅇ 판정결과 : 40.18 ~ 57.87%* 일몰재심 최종판정(2023.10.24), 조치 유지"
4580,US,7220,한국,1999-07,1999-07-27,2028-12-06,confirmed,반덤핑,규제중,1,"ㅇ 판정결과 : 19.60% ~ 58.79%* 일몰재심 최종판정(2023.10.24), 조치 유지* 일몰재심 부과명령 : 2023.12.7"
4581,US,7220,대만,1998-09,1998-09-15,2026-08-15,confirmed,반덤핑,규제중,0,"ㅇ 판정결과 : 0.02% ~ 8.29%* 일몰재심 최종판정(2023.10.24), 조치 유지"
4597,US,7225,한국,2017-05,2017-05-25,2027-05-24,confirmed,상계관세,규제중,1,ㅇ 판정결과 :  0.00 ~ 7.10%* 재심 최종판정(2025.2.21)
4619,US,7226,중국,2016-07,2016-07-25,2027-08-16,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.00 ~ 1.99% (재심 최종판정 : 2024.12.17)  ·  중국 : 209.97%  ·  인도 : 3.05 ~ 4.43%  ·  이탈리아 : 12.63 ~ 92.12%  ·  대만 : 10.34%
